,Author_Name,Title,Author_URL,App_Version,Rating,Review,Date,text,Clean_Review,Sentiment_Score,Sentiment,entities
92,cea_taylor,Horrible.,https://itunes.apple.com/us/reviews/id368789687,3.434.10005,1,"I have had Uber downloaded for a while now and every single time I’ve needed a ride the app stalls out and I have to try requesting a ride several times before having to delete the app and redownload it. I always start requesting my rides 45mins before I have to be somewhere and every single time I have been late to work though my place of work is not even a 5 minute drive from my house, standing outside for 30 minutes because my ride that was 22 mins away 40mins ago is now 35mins away and has sent me a text saying “sry. Trafic” it took my driver an hour and 15 minutes to reach me for a 6 minute trip before. Will be switching to Lyft.",2021-05-01 14:21:00,"Horrible. I have had Uber downloaded for a while now and every single time I’ve needed a ride the app stalls out and I have to try requesting a ride several times before having to delete the app and redownload it. I always start requesting my rides 45mins before I have to be somewhere and every single time I have been late to work though my place of work is not even a 5 minute drive from my house, standing outside for 30 minutes because my ride that was 22 mins away 40mins ago is now 35mins away and has sent me a text saying “sry. Trafic” it took my driver an hour and 15 minutes to reach me for a 6 minute trip before. Will be switching to Lyft.",horribl uber download everi singl time need ride app stall tri request ride sever time delet app redownload alway start request ride somewher everi singl time late work though place work even minut drive hous stand outsid minut ride min away ago away sent text say sri trafic took driver hour minut reach minut trip switch lyft,-0.4939,Negative,"[('horribl uber download', 'PERSON'), ('everi singl time', 'PERSON'), ('everi singl', 'PERSON')]"
5,{Ro-Ro},Not the best,https://itunes.apple.com/us/reviews/id111699681,3.434.10005,2,Why even offer promotions when no one really wants to pick you up at a very cheap price and end up paying the same or more for a ride that is about 6 minutes away.,2021-05-01 16:55:00,Not the best Why even offer promotions when no one really wants to pick you up at a very cheap price and end up paying the same or more for a ride that is about 6 minutes away.,best even offer promot one realli want pick cheap price end pay ride minut away,0.6249,Positive,"[('one', 'CARDINAL')]"
110,dakota.dakkk,Disappointed,https://itunes.apple.com/us/reviews/id1117080317,3.434.10005,2,"Uber is a good app for rides, but sometimes the prices be way to high. I work 10 mins away and it’s $25 every morning now, usually it’s $8 - $10.. so i started using lyft :)",2021-05-01 16:57:00,"Disappointed Uber is a good app for rides, but sometimes the prices be way to high. I work 10 mins away and it’s $25 every morning now, usually it’s $8 - $10.. so i started using lyft :)",disappoint uber good app ride sometim price way high work min away everi morn usual start use lyft,0.1263,Positive,[]
177,hava sudna,Me cobraron 200 dólares sin autorización,https://itunes.apple.com/us/reviews/id1175922849,3.434.10005,1,"Solicite un Uber de un viaje corto y me cobraron por una tarifa de limpieza y luego por otro y otro resultando que me cobraron más de 200 dólares pedí el reembolso y envié la pruebas y no quieren darme el dinero devuelta además cada vez que solicito un Uber me dice una cantidad no se porque me reembolsó el dinero me cobra 15 dólares más esto ya me a pasado varias veces, y prefiero no usar de nuevo esta app porque se ah convertido en una constante estafa!!!!",2021-05-01 18:51:00,"Me cobraron 200 dólares sin autorización Solicite un Uber de un viaje corto y me cobraron por una tarifa de limpieza y luego por otro y otro resultando que me cobraron más de 200 dólares pedí el reembolso y envié la pruebas y no quieren darme el dinero devuelta además cada vez que solicito un Uber me dice una cantidad no se porque me reembolsó el dinero me cobra 15 dólares más esto ya me a pasado varias veces, y prefiero no usar de nuevo esta app porque se ah convertido en una constante estafa!!!!",cobraron lare sin autorizaci n solicit un uber de un viaj corto cobraron por una tarifa de limpieza luego por otro otro resultando que cobraron de lare ped el reembolso envi la prueba quieren darm el dinero devuelta adem cada vez que solicito un uber dice una cantidad se porqu reembol el dinero cobra lare esto ya pasado varia vece prefiero usar de nuevo esta app porqu se ah convertido en una constant estafa,-0.5574,Negative,"[('cobraron lare sin autorizaci n solicit', 'ORG'), ('un', 'ORG'), ('uber de un', 'PERSON'), ('el reembolso', 'GPE'), ('la', 'GPE'), ('devuelta adem', 'PERSON'), ('vez que', 'PERSON'), ('solicito un', 'PERSON'), ('el dinero', 'ORG'), ('cobra lare', 'WORK_OF_ART'), ('ya pasado', 'LOC'), ('de nuevo esta app porqu', 'PERSON')]"
190,Ilovemypets2,Always taking money,https://itunes.apple.com/us/reviews/id608400493,3.434.10005,1,"This app has a lot of bugs , it seems like all they care about is money (duhh) if your driver can’t find you it charges you $5.. if you get over charged they don’t guarantee you will get your money back. I was charged twice for a $20 ride I never got. It was extremely difficult to find where I was even supposed to put my claim in at. When I finally did they didn’t even give my money back...that’s $40 and I had to find a ride home that night because I didn’t have enough money left to order a lyft. Will not get another dime out of me. ..... Trash customer service!!<U+0001F92C>",2021-05-01 20:24:00,"Always taking money This app has a lot of bugs , it seems like all they care about is money (duhh) if your driver can’t find you it charges you $5.. if you get over charged they don’t guarantee you will get your money back. I was charged twice for a $20 ride I never got. It was extremely difficult to find where I was even supposed to put my claim in at. When I finally did they didn’t even give my money back...that’s $40 and I had to find a ride home that night because I didn’t have enough money left to order a lyft. Will not get another dime out of me. ..... Trash customer service!!<U+0001F92C>",alway take money app lot bug seem like care money duhh driver find charg get charg guarante get money back charg twice ride never got extrem difficult find even suppos put claim final even give money back find ride home night enough money left order lyft get anoth dime trash custom servic,0.5377,Positive,"[('extrem', 'PERSON'), ('night', 'TIME')]"
82,brigietee,Horrible customer service,https://itunes.apple.com/us/reviews/id496503714,3.434.10005,1,"I ordered a scheduled ride today for 5pm when I got off work. I had to lock the front door and walk around the building. It took me approximately 1.5 minutes to do so and as I was walking up behind the vehicle (LEHU32, “Ris”) drove away before 2 minutes had even passed. I got charged $5 for the ride and now I have no way home. I tried to wave the car down but he kept driving, ignoring my attempts. I am done with this company. He got his money and I have nothing to show for it. Somehow this driver has 4.9 stars, how? I am so infuriated by this process, I won’t be ordering anymore Ubers in the future.",2021-05-01 22:22:00,"Horrible customer service I ordered a scheduled ride today for 5pm when I got off work. I had to lock the front door and walk around the building. It took me approximately 1.5 minutes to do so and as I was walking up behind the vehicle (LEHU32, “Ris”) drove away before 2 minutes had even passed. I got charged $5 for the ride and now I have no way home. I tried to wave the car down but he kept driving, ignoring my attempts. I am done with this company. He got his money and I have nothing to show for it. Somehow this driver has 4.9 stars, how? I am so infuriated by this process, I won’t be ordering anymore Ubers in the future.",horribl custom servic order schedul ride today got work lock front door walk around build took approxim minut walk behind vehicl ri drove away minut even pas got charg ride way home tri wave car kept drive ignor attempt done compani got money noth show somehow driver star infuri process order anymor uber futur,-0.5994,Negative,"[('horribl custom servic', 'PERSON'), ('today', 'DATE')]"
327,Mublejumble,No customer support,https://itunes.apple.com/us/reviews/id32771148,3.434.10005,1,When you have a dispute and invalid charges you have no way to contact an actual person for support. This frustration has now outweighed any valuable service they have provided me over the years. Don’t use them you will eventually get left in the cold as they care nothing about their customers.,2021-06-01 04:14:00,No customer support When you have a dispute and invalid charges you have no way to contact an actual person for support. This frustration has now outweighed any valuable service they have provided me over the years. Don’t use them you will eventually get left in the cold as they care nothing about their customers.,custom support disput invalid charg way contact actual person support frustrat outweigh valuabl servic provid year use eventu get left cold care noth custom,0.7003,Positive,"[('year', 'DATE')]"
330,nail teach,Very disappointed,https://itunes.apple.com/us/reviews/id1132891089,3.434.10005,1,"Omg not only are some of the driver car not clean but now Uber has disabled my account for absolutely no reason at all. This is Insane and I still have Uber credit that I had already bought ahead of time and now my money is gone they are thieves and they disconnect your accounts for nothing and then they never return emails you can’t, you have to email them and I have to email them they do not call you back at all ridiculous. And have you noticed that they still haven’t put up details about there privacy details that is a huge red flag every time I sign up Uber I start getting spam calls back to back then when I uninstall the app they stop calling. I think I may build a app that shows what companies are selling ppl info to Scam callers or scam companies or to other companies in general because it’s very illegal so I guess you would call it a Sue app",2021-06-01 13:38:00,"Very disappointed Omg not only are some of the driver car not clean but now Uber has disabled my account for absolutely no reason at all. This is Insane and I still have Uber credit that I had already bought ahead of time and now my money is gone they are thieves and they disconnect your accounts for nothing and then they never return emails you can’t, you have to email them and I have to email them they do not call you back at all ridiculous. And have you noticed that they still haven’t put up details about there privacy details that is a huge red flag every time I sign up Uber I start getting spam calls back to back then when I uninstall the app they stop calling. I think I may build a app that shows what companies are selling ppl info to Scam callers or scam companies or to other companies in general because it’s very illegal so I guess you would call it a Sue app",disappoint omg driver car clean uber disabl account absolut reason insan still uber credit alreadi bought ahead time money gone thiev disconnect account noth never return email email email call back ridicul notic still put detail privaci detail huge red flag everi time sign uber start get spam call back back uninstal app stop call think may build app show compani sell ppl info scam caller scam compani compani general illeg guess would call sue app,-0.8826,Negative,"[('everi time', 'PERSON'), ('compani compani', 'PERSON')]"
356,phyllesa,If I could rate it a O I would.,https://itunes.apple.com/us/reviews/id566120900,3.434.10005,1,If this was a life or death situation I or the people involved would’ve been dead. I scheduled the ride the day before and when it’s time to get a ride there are never rides. Very unreliable app,2021-06-01 14:02:00,If I could rate it a O I would. If this was a life or death situation I or the people involved would’ve been dead. I scheduled the ride the day before and when it’s time to get a ride there are never rides. Very unreliable app,could rate would life death situat peopl involv would dead schedul ride day time get ride never ride unreli app,-0.8481,Negative,[]
90,cawatson2,There is no way to talk to an actual human when you need help.,https://itunes.apple.com/us/reviews/id25889766,3.434.10005,1,"I ordered from Uber eats of the Uber app. After getting my order several days later I went into my bank account and noticed that Uber charged me twice on two separate days for the same amount. My order was placed on December 31, the first transaction was on January 2, and the second transaction was on January 4. When trying to contact Uber to get my refund of at least one of the transactions. My help options were very limited in fact I couldn’t even find anywhere where it says contact us. I’ve never had any trouble with Uber or Uber eats before I don’t know what happened with this transaction. But the customer service is absolutely ridiculous. I still have not received a refund for one of the transactions that hit my bank account.",2021-06-01 19:41:00,"There is no way to talk to an actual human when you need help. I ordered from Uber eats of the Uber app. After getting my order several days later I went into my bank account and noticed that Uber charged me twice on two separate days for the same amount. My order was placed on December 31, the first transaction was on January 2, and the second transaction was on January 4. When trying to contact Uber to get my refund of at least one of the transactions. My help options were very limited in fact I couldn’t even find anywhere where it says contact us. I’ve never had any trouble with Uber or Uber eats before I don’t know what happened with this transaction. But the customer service is absolutely ridiculous. I still have not received a refund for one of the transactions that hit my bank account.",way talk actual human need help order uber eat uber app get order sever day later went bank account notic uber charg twice two separ day amount order place decemb first transact januari second transact januari tri contact uber get refund least one transact help option limit fact even find anywher say contact u never troubl uber uber eat know happen transact custom servic absolut ridicul still receiv refund one transact hit bank account,0.4588,Positive,"[('two', 'CARDINAL'), ('januari second', 'PERSON'), ('absolut ridicul', 'PERSON'), ('one', 'CARDINAL')]"
255,lagorda405,So disappointed with Uber!,https://itunes.apple.com/us/reviews/id990231610,3.434.10005,1,"Today my mother needed a ride to the city from el Reno to Oklahoma City and I couldn’t get her a ride from Uber, it said no cars available! Really Uber? I thought I could count on a big company like Uber! So disappointed!",2021-06-01 19:43:00,"So disappointed with Uber! Today my mother needed a ride to the city from el Reno to Oklahoma City and I couldn’t get her a ride from Uber, it said no cars available! Really Uber? I thought I could count on a big company like Uber! So disappointed!",disappoint uber today mother need ride citi el reno oklahoma citi get ride uber said car avail realli uber thought could count big compani like uber disappoint,-0.4927,Negative,"[('today', 'DATE'), ('el reno oklahoma citi get ride', 'ORG')]"
337,Nick Pacione,One bad egg <U+0001F95A>,https://itunes.apple.com/us/reviews/id1186073008,3.434.10005,4,"I cannot let one driver trying to sue someone who has a fixed income because he drives a high priced import for giving passengers rides. Your other drivers at least a 4.8 out of five, the driver trying to sue me in court it is bad form trying to drain someone of a check because of an honest error. He was trying to get in touch with Judge Mathes to get me [I'm from Illinois and thick Inland North accent where has slight Greater Sudbury influence when I turned 24.]",2021-07-01 00:12:00,"One bad egg <U+0001F95A> I cannot let one driver trying to sue someone who has a fixed income because he drives a high priced import for giving passengers rides. Your other drivers at least a 4.8 out of five, the driver trying to sue me in court it is bad form trying to drain someone of a check because of an honest error. He was trying to get in touch with Judge Mathes to get me [I'm from Illinois and thick Inland North accent where has slight Greater Sudbury influence when I turned 24.]",one bad egg let one driver tri sue someon fix incom drive high price import give passeng ride driver least five driver tri sue court bad form tri drain someon check honest error tri get touch judg math get illinoi thick inland north accent slight greater sudburi influenc turn,-0.6361,Negative,"[('one', 'CARDINAL'), ('passeng', 'PERSON'), ('five', 'CARDINAL')]"
248,konzst,Guys stop using Uber.,https://itunes.apple.com/us/reviews/id1246585967,3.434.10005,1,"I’m a Uber platinum member and Uber is wasting my time and my money. I have to wait cumin 15mins or 20mins to skip those. Greedy nasty driver who wants to overcharge me all the time. It’s not even double it’s filing 4x more than what I should pay for even taxi is way more economic and faster.
Guys just use Lyft instead of garbage Uber.
I had enough time with this trash greedy company and drivers.
Uber always keep your mom till the day their mother pass away.",2021-07-01 00:53:00,"Guys stop using Uber. I’m a Uber platinum member and Uber is wasting my time and my money. I have to wait cumin 15mins or 20mins to skip those. Greedy nasty driver who wants to overcharge me all the time. It’s not even double it’s filing 4x more than what I should pay for even taxi is way more economic and faster.
Guys just use Lyft instead of garbage Uber.
I had enough time with this trash greedy company and drivers.
Uber always keep your mom till the day their mother pass away.",guy stop use uber uber platinum member uber wast time money wait cumin skip greedi nasti driver want overcharg time even doubl file pay even taxi way econom faster guy use lyft instead garbag uber enough time trash greedi compani driver uber alway keep mom till day mother pas away,-0.7184,Negative,[]
376,Ricardo I Monge,Stealing my money,https://itunes.apple.com/us/reviews/id732371504,3.434.10005,1,It charges me the double of what I order I had money on my account and it charges me the double,2021-07-01 04:31:00,Stealing my money It charges me the double of what I order I had money on my account and it charges me the double,steal money charg doubl order money account charg doubl,-0.4939,Negative,[]
39,amberhunn,Can’t login,https://itunes.apple.com/us/reviews/id488583599,3.434.10005,1,Ever since they’ve done all these updates I cant even log in to my account. Customer service is a joke. I email back to back and get no response. The dumbest thing is that they took off the password option so now I have no way of accessing my account anymore since I changed my phone number. Not to mention that every time I put in my new number it never sends me the text with the code,2021-07-01 06:45:00,Can’t login Ever since they’ve done all these updates I cant even log in to my account. Customer service is a joke. I email back to back and get no response. The dumbest thing is that they took off the password option so now I have no way of accessing my account anymore since I changed my phone number. Not to mention that every time I put in my new number it never sends me the text with the code,login ever sinc done updat cant even log account custom servic joke email back back get respons dumbest thing took password option way access account anymor sinc chang phone number mention everi time put new number never send text code,-0.128,Negative,"[('chang phone', 'PERSON')]"
261,LBW309,No rides available,https://itunes.apple.com/us/reviews/id475151841,3.434.10005,3,I have not been able to see what going on with my Uber app they are running and my location is on. But December 31st I was not able to get a ride or quickly come home because my app says “ No Cars I available” And for some reason it still says that and it’s January 7th. I need help I don’t t know what’s going on!!!,2021-07-01 07:23:00,No rides available I have not been able to see what going on with my Uber app they are running and my location is on. But December 31st I was not able to get a ride or quickly come home because my app says “ No Cars I available” And for some reason it still says that and it’s January 7th. I need help I don’t t know what’s going on!!!,ride avail abl see go uber app run locat decemb abl get ride quick come home app say car avail reason still say januari need help know go,0.7717,Positive,"[('januari', 'NORP')]"
391,Seu_Madruga,Cancelam as corridas,https://itunes.apple.com/us/reviews/id447319773,3.434.10005,1,Péssimo! Os motoristas cancelam as corridas demais,2021-07-01 11:05:00,Cancelam as corridas Péssimo! Os motoristas cancelam as corridas demais,cancelam corrida p ssimo o motorista cancelam corrida demai,0.0,Neutral,"[('cancelam corrida', 'ORG'), ('motorista cancelam corrida demai', 'ORG')]"
299,McReanard,False Transportation,https://itunes.apple.com/us/reviews/id695964748,3.434.10005,1,"I have been late to work several different times because it says that they’re no rides available, but when I finally find one the driver says how they’re been trying to find rides all day!!! I’m not understanding??? Is there anyway you could fix that because I would hate for people to lose jobs because lack of transportation",2021-07-01 12:10:00,"False Transportation I have been late to work several different times because it says that they’re no rides available, but when I finally find one the driver says how they’re been trying to find rides all day!!! I’m not understanding??? Is there anyway you could fix that because I would hate for people to lose jobs because lack of transportation",fals transport late work sever differ time say ride avail final find one driver say tri find ride day understand anyway could fix would hate peopl lose job lack transport,-0.8271,Negative,[]
374,Ralllir,Scalpers,https://itunes.apple.com/us/reviews/id1246992167,3.434.10005,1,Uber now allows scalping where drivers can refuse fairs and double or triple the estimated price,2021-08-01 05:08:00,Scalpers Uber now allows scalping where drivers can refuse fairs and double or triple the estimated price,scalper uber allow scalp driver refus fair doubl tripl estim price,0.4201,Positive,[]
123,Dionnte,Waiting fee,https://itunes.apple.com/us/reviews/id457329058,3.434.10005,2,"I don’t like the fact that I cannot see how long before a driver arrives before it actually charges my card. Then, a driver can be on the way to another trip but at the same time “on the way” to pick you up. Very frustrating",2021-08-01 13:02:00,"Waiting fee I don’t like the fact that I cannot see how long before a driver arrives before it actually charges my card. Then, a driver can be on the way to another trip but at the same time “on the way” to pick you up. Very frustrating",wait fee like fact see long driver arriv actual charg card driver way anoth trip time way pick frustrat,-0.25,Negative,[]
371,R. Shackle ford,Not great in Colorado Springs,https://itunes.apple.com/us/reviews/id200807432,3.434.10005,1,"Scheduled a 7:00AM pickup, drivers ETA is 7:20AM.  When I cancelled, charged a $5.00 cancellation fee. No thanks!",2021-08-01 14:06:00,"Not great in Colorado Springs Scheduled a 7:00AM pickup, drivers ETA is 7:20AM.  When I cancelled, charged a $5.00 cancellation fee. No thanks!",great colorado spring schedul pickup driver eta cancel charg cancel fee thank,0.5574,Positive,"[('colorado', 'GPE'), ('eta', 'ORG')]"
454,unique design,Funding account,https://itunes.apple.com/us/reviews/id1054292996,3.434.10005,3,I’ve been using Uber for a while now and I am still having trouble loading money to my account using my card that’s hooked up to the account. Why I don’t know. But it is very irritating on the task I have to go through to find it in other ways. Please fix that!,2021-08-01 15:27:00,Funding account I’ve been using Uber for a while now and I am still having trouble loading money to my account using my card that’s hooked up to the account. Why I don’t know. But it is very irritating on the task I have to go through to find it in other ways. Please fix that!,fund account use uber still troubl load money account use card hook account know irrit task go find way plea fix,0.0,Neutral,[]
412,stevequeen123,This review is in regards to the “Eats” portion of the Uber app,https://itunes.apple.com/us/reviews/id385858299,3.434.10005,2,"It’s cool that the Uber rides app doubles as an Uber Eats app, but unfortunately the Eats portion barely works.  There is NO way to communicate with your delivery driver through the Eats part of the app, and I never receive any communication from the driver either.  The “eats” portion of the app only has about a 60% success rate.  4 separate times I have just not received my order at all, and my order says complete, and I can’t get ahold of the delivery person and they never call me.  (I live in a downtown apartment and I don’t have these issues with Postmates or doordash.)  I’m sure Uber is tired of refunding me for orders I never receive so maybe you guys should just add a call button so drivers can contact me when they can’t find my apartment.",2021-08-01 16:48:00,"This review is in regards to the “Eats” portion of the Uber app It’s cool that the Uber rides app doubles as an Uber Eats app, but unfortunately the Eats portion barely works.  There is NO way to communicate with your delivery driver through the Eats part of the app, and I never receive any communication from the driver either.  The “eats” portion of the app only has about a 60% success rate.  4 separate times I have just not received my order at all, and my order says complete, and I can’t get ahold of the delivery person and they never call me.  (I live in a downtown apartment and I don’t have these issues with Postmates or doordash.)  I’m sure Uber is tired of refunding me for orders I never receive so maybe you guys should just add a call button so drivers can contact me when they can’t find my apartment.",review regard eat portion uber app cool uber ride app doubl uber eat app unfortun eat portion bare work way communic deliveri driver eat part app never receiv communic driver either eat portion app success rate separ time receiv order order say complet get ahold deliveri person never call live downtown apart issu postmat doordash sure uber tire refund order never receiv mayb guy add call button driver contact find apart,0.8583,Positive,"[('receiv mayb', 'ORG')]"
440,Trapxace,Unreliable,https://itunes.apple.com/us/reviews/id946128974,3.434.10005,1,It takes more than half an hour to find any sort or ride and it’s caused me to be late to important meetings and work even if I order it wayy earlier than usual it takes multiple tries to even get any ride and it’s a big inconvenience.,2021-08-01 19:41:00,Unreliable It takes more than half an hour to find any sort or ride and it’s caused me to be late to important meetings and work even if I order it wayy earlier than usual it takes multiple tries to even get any ride and it’s a big inconvenience.,unreli take half hour find sort ride caus late import meet work even order wayi earlier usual take multipl tri even get ride big inconveni,0.0,Neutral,"[('half hour', 'TIME')]"
105,cultofdemons,Worst gig app to work for,https://itunes.apple.com/us/reviews/id207393468,3.434.10005,1,Dont use uber or work for uber. Spent the past 5 years driving for them and its like working for a company that hates you. No help terrible driver support.,2021-08-01 22:05:00,Worst gig app to work for Dont use uber or work for uber. Spent the past 5 years driving for them and its like working for a company that hates you. No help terrible driver support.,worst gig app work dont use uber work uber spent past year drive like work compani hate help terribl driver support,-0.6124,Negative,"[('past year', 'DATE')]"
375,RDHunter,What happened?,https://itunes.apple.com/us/reviews/id43080824,3.434.10005,3,"I attempted to request a pick up for a secondary person today. A driver had picked up the request. The secondary person got the notification and then that driver canceled the pick up and another driver responded but all of a sudden the pick-up point changed from the drop off point to now being the pick-up point and the pick up point became the drop off. I tried calling the new driver, I tried texting the driver and I tried changing the pick up point back to the correct place but it kept telling me it was outside of my zone. Then when I canceled the trip I was charged a fee for the driver’s time, which I don’t mind, but come on why did the pick up and drop off points reverse themselves when the first driver dumped my request for no good reason. I have had nothing but problems half the times I use this app and today was the worst. It is also frustrating to see each time a driver refuses to pick up a ride. Once I went through twenty different drivers before someone finally said yes.",2021-08-01 23:51:00,"What happened? I attempted to request a pick up for a secondary person today. A driver had picked up the request. The secondary person got the notification and then that driver canceled the pick up and another driver responded but all of a sudden the pick-up point changed from the drop off point to now being the pick-up point and the pick up point became the drop off. I tried calling the new driver, I tried texting the driver and I tried changing the pick up point back to the correct place but it kept telling me it was outside of my zone. Then when I canceled the trip I was charged a fee for the driver’s time, which I don’t mind, but come on why did the pick up and drop off points reverse themselves when the first driver dumped my request for no good reason. I have had nothing but problems half the times I use this app and today was the worst. It is also frustrating to see each time a driver refuses to pick up a ride. Once I went through twenty different drivers before someone finally said yes.",happen attempt request pick secondari person today driver pick request secondari person got notif driver cancel pick anoth driver respond sudden pick point chang drop point pick point pick point becam drop tri call new driver tri text driver tri chang pick point back correct place kept tell outsid zone cancel trip charg fee driver time mind come pick drop point revers first driver dump request good reason noth problem half time use app today worst also frustrat see time driver refus pick ride went twenti differ driver someon final said yes,-0.936,Negative,"[('today', 'DATE'), ('chang drop', 'PERSON'), ('tri chang', 'PERSON'), ('first', 'ORDINAL'), ('today', 'DATE')]"
258,LanderSheps,Just keeps getting worse,https://itunes.apple.com/us/reviews/id419683281,3.434.10005,1,"Uber gets worse every time I use it. App says a driver is a few minutes away, confirm my ride and then it says no drivers available. Last time I used them they charged me $45 to go approximately 8 miles because of “busy times”. Guess I’ll start using Lyft.",2021-09-01 00:00:00,"Just keeps getting worse Uber gets worse every time I use it. App says a driver is a few minutes away, confirm my ride and then it says no drivers available. Last time I used them they charged me $45 to go approximately 8 miles because of “busy times”. Guess I’ll start using Lyft.",keep get wors uber get wors everi time use app say driver minut away confirm ride say driver avail last time use charg go approxim mile busi time guess start use lyft,0.0,Neutral,[]
68,Beast123987,Unreasonable,https://itunes.apple.com/us/reviews/id129283889,3.434.10005,1,"Had a >4.7 rating and I got kicked off for basically no reason. Their customer service people don’t listen to you, they look at you like a number. Disgusting company with no sense of responsibility.",2021-09-01 02:49:00,"Unreasonable Had a >4.7 rating and I got kicked off for basically no reason. Their customer service people don’t listen to you, they look at you like a number. Disgusting company with no sense of responsibility.",unreason rate got kick basic reason custom servic peopl listen look like number disgust compani sen respons,-0.2732,Negative,[]
383,roguemark,Worse customer service,https://itunes.apple.com/us/reviews/id1247327846,3.434.10005,1,"Last time I ever use Uber. Everyday it gets worse and worse and there is absolutely no way to get in contact with customer support. The help on the app does not have answer for everything. Garbage company, I wish it would go bankrupt",2021-09-01 04:30:00,"Worse customer service Last time I ever use Uber. Everyday it gets worse and worse and there is absolutely no way to get in contact with customer support. The help on the app does not have answer for everything. Garbage company, I wish it would go bankrupt",wors custom servic last time ever use uber everyday get wors wors absolut way get contact custom support help app answer everyth garbag compani wish would go bankrupt,0.128,Positive,"[('everyth garbag compani', 'PERSON')]"
85,bsjjsbshisnshwjsj,Doing Too Much.,https://itunes.apple.com/us/reviews/id1207924130,3.434.10005,1,Why do they accept rides if they’re 25 minutes + away? People have things to do and places to go and drivers shouldn’t really be allowed to accept the ride if they’re still finishing one. Or at least inform us that they’re in the middle of finishing so WE can choose if we want to wait or not. Completely unnecessary smh.,2021-09-01 12:02:00,Doing Too Much. Why do they accept rides if they’re 25 minutes + away? People have things to do and places to go and drivers shouldn’t really be allowed to accept the ride if they’re still finishing one. Or at least inform us that they’re in the middle of finishing so WE can choose if we want to wait or not. Completely unnecessary smh.,much accept ride minut away peopl thing place go driver realli allow accept ride still finish one least inform u middl finish choos want wait complet unnecessari smh,0.6486,Positive,"[('one', 'CARDINAL'), ('u middl', 'ORG')]"
384,rollnpuff,Horrible customer support,https://itunes.apple.com/us/reviews/id38104894,3.434.10005,1,"Pray you never have to to actually phone or email customer support! Uber wants you to use their in app support, which is fine until you experience an issue not listed in their self service menu. There is no easily found email address to submit a question (I gave up on trying to find one) and there definitely isn’t a phone number. 

I finally found a number to Uber Eats online but it wasn’t for customer support (the PIN number on my gift card was damaged when I removed the silver coating). The number they provided for customer support (800-253-9377) stated they were not talking calls and no phone support hours were provided. 

So now I have a $50 plastic coaster. Thanks Uber, you’re winning!! Not!!",2021-09-01 16:11:00,"Horrible customer support Pray you never have to to actually phone or email customer support! Uber wants you to use their in app support, which is fine until you experience an issue not listed in their self service menu. There is no easily found email address to submit a question (I gave up on trying to find one) and there definitely isn’t a phone number. 

I finally found a number to Uber Eats online but it wasn’t for customer support (the PIN number on my gift card was damaged when I removed the silver coating). The number they provided for customer support (800-253-9377) stated they were not talking calls and no phone support hours were provided. 

So now I have a $50 plastic coaster. Thanks Uber, you’re winning!! Not!!",horribl custom support pray never actual phone email custom support uber want use app support fine experi issu list self servic menu easili found email address submit question gave tri find one definit phone number final found number uber eat onlin custom support pin number gift card damag remov silver coat number provid custom support state talk call phone support hour provid plastic coaster thank uber win,0.979,Positive,"[('horribl custom support', 'PERSON'), ('damag remov', 'PERSON')]"
239,kayyyyysvhsgdg,Timing,https://itunes.apple.com/us/reviews/id973520334,3.434.10005,1,God forbid you have to get an Uber to work u will be late even if you pay for ur driver to get there faster and confirm your ride 20 mins before DELETING,2021-09-01 18:52:00,Timing God forbid you have to get an Uber to work u will be late even if you pay for ur driver to get there faster and confirm your ride 20 mins before DELETING,time god forbid get uber work u late even pay ur driver get faster confirm ride min delet,-0.2263,Negative,[]
285,lynnrose_,I no longer use Uber,https://itunes.apple.com/us/reviews/id1247581676,3.434.10005,1,I haven’t used Uber and a couple of months. I’ve been trying to stop the subscription. I’m not getting any luck AT ALL so far I’ve lost $48 in two months and I haven’t used the service. It’s practically impossible to speak to a human everything is over the phone and the Internet so there’s no human connection. I don’t have 24+ dollars to donate to a service that I don’t use anymore I need help!! I want to stop my service I will no longer use Uber I’d rather go to Lyft. This is huge inconvenience for me. Uber was quick to stop my service  they thought I was another customer who gave a driver a hard time.I couldn’t get a ride until a number I wasn’t able to call back (Uber)called me to dispute a situation I had nothing to do with. I just want to stop the service you all are stealing from me at this point and I’m sick of it and I want my money back.,2021-09-01 20:56:00,I no longer use Uber I haven’t used Uber and a couple of months. I’ve been trying to stop the subscription. I’m not getting any luck AT ALL so far I’ve lost $48 in two months and I haven’t used the service. It’s practically impossible to speak to a human everything is over the phone and the Internet so there’s no human connection. I don’t have 24+ dollars to donate to a service that I don’t use anymore I need help!! I want to stop my service I will no longer use Uber I’d rather go to Lyft. This is huge inconvenience for me. Uber was quick to stop my service  they thought I was another customer who gave a driver a hard time.I couldn’t get a ride until a number I wasn’t able to call back (Uber)called me to dispute a situation I had nothing to do with. I just want to stop the service you all are stealing from me at this point and I’m sick of it and I want my money back.,longer use uber use uber coupl month tri stop subscript get luck far lost two month use servic practic imposs speak human everyth phone internet human connect dollar donat servic use anymor need help want stop servic longer use uber rather go lyft huge inconveni uber quick stop servic thought anoth custom gave driver hard time get ride number abl call back uber call disput situat noth want stop servic steal point sick want money back,-0.4186,Negative,"[('two month', 'DATE')]"
